date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:08:32	23228/23228	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Nov%202021%2017:20:54%20GMT	http://openedappsauthen.com/access/static/morixwallet-aa7d607cf9ad52afeb3b7c83e5f34eba.png	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/static/morixwallet-aa7d607cf9ad52afeb3b7c83e5f34eba.png	(from http://openedappsauthen.com/access/point/)
20:08:35	11781/11781	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Nov%202021%2017:20:54%20GMT	http://openedappsauthen.com/access/static/blockchain-logo.png	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/static/blockchain-logo.png	(from http://openedappsauthen.com/access/point/)
20:08:35	25892/25892	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Nov%202021%2017:20:54%20GMT	http://openedappsauthen.com/access/static/keyringpro-830b2c0ee1db401dd64c2899eaf2adb3.png	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/static/keyringpro-830b2c0ee1db401dd64c2899eaf2adb3.png	(from http://openedappsauthen.com/access/point/)
20:08:36	92570/92570	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Nov%202021%2017:20:54%20GMT	http://openedappsauthen.com/access/static/vision-928292fe642172a18e62feb5eaa2d639.png	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/static/vision-928292fe642172a18e62feb5eaa2d639.png	(from http://openedappsauthen.com/access/point/)
20:08:39	22565/22565	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Nov%202021%2017:20:54%20GMT	http://openedappsauthen.com/access/static/bsc-logo.png	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/static/bsc-logo.png	(from http://openedappsauthen.com/access/point/)
20:08:39	44382/44382	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jan%202022%2006:30:47%20GMT	http://openedappsauthen.com/access/point/assets/images/phatom.png	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/point/assets/images/phatom.png	(from http://openedappsauthen.com/access/point/)
20:08:39	19680/19680	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jan%202022%2006:40:17%20GMT	http://openedappsauthen.com/access/point/assets/images/undraw_Confirmation_re_b6q5.png	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/point/assets/images/undraw_Confirmation_re_b6q5.png	(from http://openedappsauthen.com/access/point/)
20:08:39	25942/25942	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Nov%202021%2017:20:54%20GMT	http://openedappsauthen.com/access/static/aktionariat-c5784b26234a389632687a36d2fb3258.png	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/static/aktionariat-c5784b26234a389632687a36d2fb3258.png	(from http://openedappsauthen.com/access/point/)
20:08:39	3425/3425	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20Dec%202021%2020:51:42%20GMT	http://openedappsauthen.com/access/src/js/js1.js	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/src/js/js1.js	(from http://openedappsauthen.com/access/point/)
20:08:39	4652/4652	---M--	200	added ('OK')	application/javascript	date:Fri,%2012%20Nov%202021%2000:57:25%20GMT	http://openedappsauthen.com/access/src/js/js2w.js	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/src/js/js2w.js	(from http://openedappsauthen.com/access/point/)
20:08:40	18594/18594	---M-Z	200	added ('OK')	application/javascript	etag:W/%2248a2-jut79x6Kl4uCoaGYAV8U1z0upZI%22	https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.2/dist/umd/popper.min.js	C:/My%20Web%20Sites/Newbtcliink/cdn.jsdelivr.net/npm/@popperjs/core@2.9.2/dist/umd/popper.min.js	(from http://openedappsauthen.com/access/point/)
20:08:40	89476/89476	---M--	200	added ('OK')	text/javascript	date:Fri,%2008%20May%202020%2007:05:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	C:/My%20Web%20Sites/Newbtcliink/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from http://openedappsauthen.com/access/point/)
20:08:41	2434/2434	---M--	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2020:56:00%20GMT	http://openedappsauthen.com/access/point/success.html	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/point/success.html	(from http://openedappsauthen.com/access/point/)
20:08:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:40%20GMT	http://openedappsauthen.com/img/icons/checkmark-green@2x.png	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/img/icons/checkmark-green@2x.png	(from http://openedappsauthen.com/access/assets/main.css)
20:08:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:41%20GMT	http://openedappsauthen.com/img/icons/arrow-down@2x.png	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/img/icons/arrow-down@2x.png	(from http://openedappsauthen.com/access/assets/main.css)
20:08:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:41%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Regular.eot	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Regular.eot	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:41%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Regulard41d.eot?	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Regulard41dd41d.eot	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:41%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Regular.woff2	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Regular.woff2	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:42%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Regular.woff	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Regular.woff	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:42%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Regular.ttf	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Regular.ttf	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:42%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Regular.svg	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Regular.svg	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:42%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Medium.eot	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Medium.eot	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:43%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Mediumd41d.eot?	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Mediumd41dd41d.eot	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:43%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Medium.woff2	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Medium.woff2	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:43%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Medium.woff	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Medium.woff	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:43%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Medium.ttf	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Medium.ttf	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:44%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Medium.svg	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Medium.svg	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:46	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:44%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Semibold.eot	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Semibold.eot	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:46	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:45%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Semiboldd41d.eot?	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Semiboldd41dd41d.eot	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:46	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:45%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Semibold.woff2	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Semibold.woff2	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:46	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:45%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Semibold.woff	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Semibold.woff	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:45%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Semibold.ttf	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Semibold.ttf	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:45%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Semibold.svg	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Semibold.svg	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:46%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Bold.eot	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Bold.eot	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:46%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Boldd41d.eot?	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Boldd41dd41d.eot	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:46%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Bold.woff2	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Bold.woff2	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:46%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Bold.woff	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Bold.woff	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:47%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Bold.ttf	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Bold.ttf	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:47%20GMT	http://openedappsauthen.com/access/fonts/SFMono-Bold.svg	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFMono-Bold.svg	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:47%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Regular.eot	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Regular.eot	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:47%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Regulard41d.eot?	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Regulard41dd41d.eot	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:48%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Regular.woff2	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Regular.woff2	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:48%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Regular.woff	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Regular.woff	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:48%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Regular.ttf	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Regular.ttf	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:48%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Regular.svg	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Regular.svg	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:49%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Semibold.eot	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Semibold.eot	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:49%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Semiboldd41d.eot?	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Semiboldd41dd41d.eot	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:49%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Semibold.woff2	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Semibold.woff2	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:49%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Semibold.woff	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Semibold.woff	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:49%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Semibold.ttf	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Semibold.ttf	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:50%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Semibold.svg	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Semibold.svg	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:50%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Medium.eot	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Medium.eot	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:50%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Mediumd41d.eot?	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Mediumd41dd41d.eot	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:50%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Medium.woff2	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Medium.woff2	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:51%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Medium.woff	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Medium.woff	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:51%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Medium.ttf	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Medium.ttf	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:51%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Medium.svg	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Medium.svg	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:51%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Bold.eot	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Bold.eot	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:52%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Boldd41d.eot?	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Boldd41dd41d.eot	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:52%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Bold.woff2	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Bold.woff2	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:52%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Bold.woff	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Bold.woff	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:52%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Bold.ttf	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Bold.ttf	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Jan%202022%2012:08:53%20GMT	http://openedappsauthen.com/access/fonts/SFProText-Bold.svg	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts/SFProText-Bold.svg	(from http://openedappsauthen.com/access/point/wallet.css)
20:08:55	2016/2016	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jan%202022%2012:08:53%20GMT	http://openedappsauthen.com/access/?C=N;O=D	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/indexc052.html	(from http://openedappsauthen.com/access/)
20:08:55	2016/2016	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jan%202022%2012:08:53%20GMT	http://openedappsauthen.com/access/?C=M;O=A	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/indexf8a0.html	(from http://openedappsauthen.com/access/)
20:08:55	2016/2016	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jan%202022%2012:08:53%20GMT	http://openedappsauthen.com/access/?C=S;O=A	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/indexbfec.html	(from http://openedappsauthen.com/access/)
20:08:56	2016/2016	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jan%202022%2012:08:54%20GMT	http://openedappsauthen.com/access/?C=D;O=A	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/index30b5.html	(from http://openedappsauthen.com/access/)
20:08:56	4883/4883	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jan%202022%2012:08:54%20GMT	http://openedappsauthen.com/access/_DataURI/	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/_DataURI/index.html	(from http://openedappsauthen.com/access/)
20:08:56	799/799	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jan%202022%2012:08:55%20GMT	http://openedappsauthen.com/access/assets/	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/assets/index.html	(from http://openedappsauthen.com/access/)
20:08:56	815/815	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jan%202022%2012:08:55%20GMT	http://openedappsauthen.com/access/fonts.gstatic.com/	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/fonts.gstatic.com/index.html	(from http://openedappsauthen.com/access/)
20:08:57	59305/59305	---M-Z	200	added ('OK')	text/css	etag:%22613fa20b-3171%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.4/css/all.min.css	C:/My%20Web%20Sites/Newbtcliink/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.4/css/all.min.css	(from http://openedappsauthen.com/access/point/success.html)
20:08:57	1517/1517	---M--	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2020:55:24%20GMT	http://openedappsauthen.com/access/point/barcode-generated.html	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/point/barcode-generated.html	(from http://openedappsauthen.com/access/point/success.html)
20:08:57	960/960	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jan%202022%2012:08:56%20GMT	http://openedappsauthen.com/access/src/	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/src/index.html	(from http://openedappsauthen.com/access/)
20:08:58	2016/2016	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jan%202022%2012:08:57%20GMT	http://openedappsauthen.com/access/?C=N;O=A	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/indexb70a.html	(from http://openedappsauthen.com/access/?C=N;O=D)
20:08:58	12092/12092	---MC-	200	added ('OK')	text/html	date:Mon,%2017%20Jan%202022%2012:08:56%20GMT	http://openedappsauthen.com/access/static/	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/static/index.html	(from http://openedappsauthen.com/access/)
20:08:59	2016/2016	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jan%202022%2012:08:57%20GMT	http://openedappsauthen.com/access/?C=S;O=D	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/index5851.html	(from http://openedappsauthen.com/access/?C=S;O=A)
20:08:59	2016/2016	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jan%202022%2012:08:57%20GMT	http://openedappsauthen.com/access/?C=M;O=D	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/index72c9.html	(from http://openedappsauthen.com/access/?C=M;O=A)
20:08:59	7417/7417	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Nov%202021%2017:20:54%20GMT	http://openedappsauthen.com/access/static/ledgerlive-9fe387e571fb42ed5cdf08e29bc920ed.png	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/static/ledgerlive-9fe387e571fb42ed5cdf08e29bc920ed.png	(from http://openedappsauthen.com/access/point/)
20:08:59	2016/2016	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jan%202022%2012:08:58%20GMT	http://openedappsauthen.com/access/?C=D;O=D	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/indexad3f.html	(from http://openedappsauthen.com/access/?C=D;O=A)
20:08:59	84/84	---M--	200	added ('OK')	text/plain	date:Thu,%2011%20Nov%202021%2017:20:54%20GMT	http://openedappsauthen.com/access/_DataURI/data.315f7af722641.txt	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/_DataURI/data.315f7af722641.txt	(from http://openedappsauthen.com/access/_DataURI/)
20:08:59	4883/4883	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jan%202022%2012:08:58%20GMT	http://openedappsauthen.com/access/_DataURI/?C=N;O=D	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/_DataURI/indexc052.html	(from http://openedappsauthen.com/access/_DataURI/)
20:09:00	4883/4883	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jan%202022%2012:08:58%20GMT	http://openedappsauthen.com/access/_DataURI/?C=M;O=A	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/_DataURI/indexf8a0.html	(from http://openedappsauthen.com/access/_DataURI/)
20:09:00	76/76	---M--	200	added ('OK')	text/plain	date:Thu,%2011%20Nov%202021%2017:20:54%20GMT	http://openedappsauthen.com/access/_DataURI/data.c764d280a2faa.txt	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/_DataURI/data.c764d280a2faa.txt	(from http://openedappsauthen.com/access/_DataURI/)
20:09:00	4883/4883	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jan%202022%2012:08:59%20GMT	http://openedappsauthen.com/access/_DataURI/?C=S;O=A	C:/My%20Web%20Sites/Newbtcliink/openedappsauthen.com/access/_DataURI/indexbfec.html	(from http://openedappsauthen.com/access/_DataURI/)
